system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,NDVI,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,year,.geo
1_2_LE07_223066_20070601,3.0,3.0,1.014025,2_19_0c,4.178,2.895,3.013,,,LE07_L1TP_223066_20070601_20170103_01_T1,1.483434779E12,0.7668122251382783,generate_pixel_qa_1.5.0,LANDSAT_7,2007-06-01T13:15:20.7683481Z,43.384384,42.660889,LEDAPS_3.2.0,223.0,66.0,299569788,[NDVI],<Element>,"LinearRing(-48.40706856293127,-7.997556112839713, -48.407076407569406,-7.996317511862735, -48.4180305191739,-7.987472173780699, -48.744341332404076,-7.941213575945103, -49.337728390567094,-7.856393605069328, -50.11709137209592,-7.743649838701777, -50.117430530077705,-7.7437909031327115, -50.12181527686087,-7.751756770029724, -50.457673192422014,-9.292948460768294, -50.468941180047054,-9.345199430357091, -50.46984442149481,-9.357095524487885, -50.30554489643969,-9.381038705212795, -48.80723151999461,-9.59557785629173, -48.76247509357047,-9.601865938187187, -48.75081891760519,-9.602111606327597, -48.74751435894387,-9.592905066631785, -48.72895377043829,-9.507356836877426, -48.60225704510793,-8.91654680784703, -48.47572615855017,-8.325783839935374, -48.417353312253205,-8.049428789689678, -48.40706856293127,-7.997556112839713)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20070601,1.18070372077E12,1522144738211960,2007,"{""type"":""Polygon"",""coordinates"":[[[-48.40706856293127,-7.997556112839715],[-48.407076407569406,-7.996317511862735],[-48.4180305191739,-7.987472173780697],[-48.74434133240407,-7.941213575945103],[-49.337728390567094,-7.856393605069328],[-50.11709137209592,-7.743649838701777],[-50.11743053007771,-7.7437909031327115],[-50.12181527686087,-7.751756770029722],[-50.457673192422014,-9.292948460768294],[-50.468941180047054,-9.345199430357091],[-50.46984442149481,-9.357095524487885],[-50.30554489643969,-9.381038705212795],[-48.8072315199946,-9.595577856291728],[-48.76247509357048,-9.601865938187185],[-48.750818917605194,-9.602111606327599],[-48.74751435894387,-9.592905066631785],[-48.72895377043829,-9.507356836877426],[-48.60225704510793,-8.91654680784703],[-48.47572615855017,-8.325783839935374],[-48.41735331225321,-8.04942878968968],[-48.40706856293127,-7.997556112839715]]]}"
1_2_LE07_223066_20070617,0.0,0.0,1.015944,2_19_0c,4.479,2.891,3.421,,,LE07_L1TP_223066_20070617_20170102_01_T1,1.483393483E12,0.7647997958349579,generate_pixel_qa_1.5.0,LANDSAT_7,2007-06-17T13:15:21.1460278Z,42.68502,44.085892,LEDAPS_3.2.0,223.0,66.0,280027677,[NDVI],<Element>,"LinearRing(-49.35639261921309,-7.854743623991323, -50.12444257360264,-7.740875612185495, -50.133782500805324,-7.746724666681761, -50.14162170684665,-7.781681646883116, -50.21714579146634,-8.126705006661307, -50.46253072999576,-9.246948858194347, -50.4837725927957,-9.350526187550537, -50.47630187282267,-9.354666881340231, -48.765861253158825,-9.606109805554196, -48.762304698688155,-9.59650752648413, -48.75639585041686,-9.571256948409015, -48.750556596480145,-9.54518685560722, -48.687491548268895,-9.252216149286184, -48.56643576755791,-8.682336177587388, -48.44551692233054,-8.11250231872309, -48.424405433408815,-8.009347208139546, -48.42114707355641,-7.991405154661136, -49.35639261921309,-7.854743623991323)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20070617,1.18208612115E12,1538943763707335,2007,"{""type"":""Polygon"",""coordinates"":[[[-49.35639261921309,-7.854743623991321],[-50.12444257360264,-7.740875612185493],[-50.133782500805324,-7.746724666681763],[-50.14162170684665,-7.781681646883116],[-50.21714579146634,-8.126705006661307],[-50.46253072999576,-9.246948858194349],[-50.4837725927957,-9.350526187550537],[-50.47630187282267,-9.354666881340233],[-48.76586125315883,-9.606109805554198],[-48.762304698688155,-9.596507526484128],[-48.75639585041686,-9.571256948409015],[-48.750556596480145,-9.54518685560722],[-48.68749154826889,-9.252216149286184],[-48.566435767557905,-8.682336177587386],[-48.44551692233054,-8.11250231872309],[-48.424405433408815,-8.009347208139546],[-48.42114707355641,-7.991405154661136],[-49.35639261921309,-7.854743623991321]]]}"
1_2_LE07_223066_20070703,6.0,6.0,1.016697,2_19_0c,4.361,2.829,3.319,,,LE07_L1TP_223066_20070703_20170103_01_T1,1.483421462E12,0.6903813971430924,generate_pixel_qa_1.5.0,LANDSAT_7,2007-07-03T13:15:19.5878507Z,43.885811,44.373318,LEDAPS_3.2.0,223.0,66.0,299499076,[NDVI],<Element>,"LinearRing(-48.429119007478356,-7.99416745582836, -48.4291278457616,-7.992752043528558, -48.51896747250666,-7.97969626066414, -48.89810856085101,-7.9243921769537735, -49.47489585894283,-7.839552367068626, -50.13068412473247,-7.742103604749635, -50.13199124143316,-7.742106215941973, -50.141121911265465,-7.747651105292238, -50.164062589167536,-7.852275757836535, -50.25068309824115,-8.248329420780658, -50.49133696089826,-9.35092338695304, -50.491335934751966,-9.351623058427716, -50.49040420092502,-9.352545820222575, -50.48366470282131,-9.35588041988704, -48.77178658555576,-9.60794502518659, -48.75235347865481,-9.521066262771276, -48.61346558319297,-8.86984900268622, -48.4747751706633,-8.218689309560144, -48.44599052314174,-8.080514435782515, -48.435170135211365,-8.02757819304572, -48.429119007478356,-7.99416745582836)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20070703,1.18346851959E12,1522144739407511,2007,"{""type"":""Polygon"",""coordinates"":[[[-48.429119007478356,-7.994167455828362],[-48.42912784576159,-7.992752043528558],[-48.51896747250666,-7.97969626066414],[-48.89810856085101,-7.9243921769537735],[-49.47489585894283,-7.839552367068626],[-50.13068412473247,-7.742103604749635],[-50.13199124143316,-7.742106215941973],[-50.141121911265465,-7.747651105292239],[-50.164062589167536,-7.852275757836535],[-50.250683098241154,-8.24832942078066],[-50.49133696089826,-9.350923386953038],[-50.491335934751966,-9.351623058427716],[-50.49040420092503,-9.352545820222575],[-50.48366470282131,-9.35588041988704],[-48.77178658555576,-9.60794502518659],[-48.75235347865481,-9.521066262771276],[-48.61346558319297,-8.86984900268622],[-48.4747751706633,-8.218689309560142],[-48.44599052314174,-8.080514435782515],[-48.43517013521137,-8.027578193045722],[-48.429119007478356,-7.994167455828362]]]}"
1_2_LE07_223066_20070820,0.0,0.0,1.011865,2_19_0c,4.715,2.958,3.672,,,LE07_L1TP_223066_20070820_20170101_01_T1,1.48330873E12,0.630103151355637,generate_pixel_qa_1.5.0,LANDSAT_7,2007-08-20T13:15:05.5335808Z,56.548351,37.880718,LEDAPS_3.2.0,223.0,66.0,332062361,[NDVI],<Element>,"LinearRing(-50.46103516425686,-9.361773521536682, -50.274382234380695,-9.388844679148855, -48.77848662822884,-9.601972712909646, -48.76636434623045,-9.602181110677638, -48.763634451722076,-9.59245939854026, -48.75889108474149,-9.571672294514686, -48.74267190283619,-9.497955999756394, -48.62840227144884,-8.963213395753604, -48.51427123998884,-8.428508763748837, -48.461150339803,-8.178750961975101, -48.43236549589637,-8.041117704468984, -48.423821931299834,-7.996519995405203, -48.43449652715424,-7.987717207217098, -49.2212189046503,-7.876259689824966, -50.13559916143519,-7.7447528903711795, -50.13879039725713,-7.752611356891489, -50.212317905873384,-8.088979494610015, -50.34363216327591,-8.691324533688556, -50.47703886616593,-9.302141412920793, -50.486697453409874,-9.346585396366416, -50.48726779283749,-9.357953504884058, -50.46103516425686,-9.361773521536682)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20070820,1.18761570553E12,1538943768303969,2007,"{""type"":""Polygon"",""coordinates"":[[[-50.461035164256856,-9.361773521536682],[-50.274382234380695,-9.388844679148857],[-48.77848662822884,-9.601972712909646],[-48.76636434623045,-9.602181110677638],[-48.763634451722076,-9.592459398540262],[-48.75889108474149,-9.571672294514688],[-48.74267190283619,-9.497955999756394],[-48.62840227144885,-8.963213395753604],[-48.51427123998884,-8.428508763748836],[-48.461150339803,-8.178750961975101],[-48.43236549589637,-8.041117704468986],[-48.423821931299834,-7.996519995405203],[-48.43449652715424,-7.987717207217098],[-49.2212189046503,-7.876259689824966],[-50.135599161435195,-7.7447528903711795],[-50.13879039725713,-7.752611356891489],[-50.212317905873384,-8.088979494610015],[-50.343632163275906,-8.691324533688556],[-50.477038866165934,-9.302141412920795],[-50.486697453409874,-9.346585396366416],[-50.48726779283749,-9.35795350488406],[-50.461035164256856,-9.361773521536682]]]}"
1_2_LE07_223066_20070905,0.0,0.0,1.008262,2_19_0c,4.508,2.755,3.568,,,LE07_L1TP_223066_20070905_20170101_01_T1,1.483292003E12,0.5728946606906403,generate_pixel_qa_1.5.0,LANDSAT_7,2007-09-05T13:14:58.0464682Z,63.958275,34.118095,LEDAPS_3.2.0,223.0,66.0,348453790,[NDVI],<Element>,"LinearRing(-50.48261343652747,-9.357039958124288, -50.38178842890272,-9.371683541440731, -48.959942945769754,-9.57488866702927, -48.77321921878141,-9.601112985681604, -48.760353127856064,-9.601623690074243, -48.74408685745749,-9.532131146564064, -48.683155180353474,-9.24757873864475, -48.54622820979903,-8.605073545840694, -48.418428086943926,-8.00471033927701, -48.41878421686692,-7.994764646858723, -48.428568522377205,-7.986509919441788, -49.19428080607029,-7.878043189622275, -50.12877360502996,-7.74366614990895, -50.132969419761686,-7.751235588810775, -50.13890937631401,-7.777605845724227, -50.14457049031206,-7.803395532500333, -50.25357512518188,-8.303688373883292, -50.45871346391261,-9.242600288521517, -50.48066690462524,-9.343758360849714, -50.48261343652747,-9.357039958124288)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20070905,1.18899809805E12,1538943295272913,2007,"{""type"":""Polygon"",""coordinates"":[[[-50.48261343652748,-9.357039958124288],[-50.38178842890273,-9.371683541440733],[-48.959942945769754,-9.574888667029272],[-48.77321921878141,-9.601112985681606],[-48.76035312785606,-9.601623690074243],[-48.744086857457496,-9.532131146564065],[-48.683155180353474,-9.247578738644751],[-48.54622820979903,-8.605073545840694],[-48.41842808694392,-8.00471033927701],[-48.41878421686691,-7.994764646858725],[-48.428568522377205,-7.98650991944179],[-49.19428080607029,-7.878043189622275],[-50.12877360502996,-7.74366614990895],[-50.132969419761686,-7.751235588810776],[-50.13890937631401,-7.777605845724228],[-50.14457049031207,-7.803395532500332],[-50.25357512518188,-8.303688373883292],[-50.45871346391261,-9.242600288521519],[-50.48066690462524,-9.343758360849714],[-50.48261343652748,-9.357039958124288]]]}"
1_2_LE07_223066_20070921,6.0,6.0,1.004033,2_19_0c,4.069,2.874,2.881,,,LE07_L1TP_223066_20070921_20170101_01_T1,1.483278846E12,0.548122102479528,generate_pixel_qa_1.5.0,LANDSAT_7,2007-09-21T13:14:52.6270478Z,73.554329,30.502869,LEDAPS_3.2.0,223.0,66.0,329603109,[NDVI],<Element>,"LinearRing(-50.39272246121786,-9.368446451981727, -50.27630204324939,-9.385321379514037, -48.930419962614906,-9.577425513121144, -48.78057815001215,-9.598463037493557, -48.76824621344876,-9.59895277876195, -48.76501812436948,-9.590036245751202, -48.723919049816026,-9.400765070487868, -48.55321878077035,-8.598204312749857, -48.452786846238766,-8.124477149035334, -48.42928228737136,-8.012360883950617, -48.42570326974287,-7.993045488836623, -48.436446812747924,-7.984140381432728, -49.209529026096455,-7.874582497263761, -50.13665972273572,-7.7412013102106325, -50.14059268811046,-7.749086945847908, -50.23663307058536,-8.188879407689612, -50.456598700106966,-9.196740958734013, -50.48835670897586,-9.342582323839187, -50.48804406590387,-9.35459578301395, -50.39272246121786,-9.368446451981727)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20070921,1.19038049263E12,1522144741584660,2007,"{""type"":""Polygon"",""coordinates"":[[[-50.39272246121785,-9.368446451981729],[-50.276302043249395,-9.385321379514037],[-48.930419962614906,-9.577425513121144],[-48.78057815001215,-9.598463037493556],[-48.768246213448755,-9.598952778761952],[-48.76501812436948,-9.590036245751202],[-48.723919049816026,-9.400765070487868],[-48.55321878077036,-8.598204312749859],[-48.45278684623876,-8.124477149035334],[-48.42928228737136,-8.012360883950617],[-48.425703269742876,-7.993045488836625],[-48.436446812747924,-7.98414038143273],[-49.20952902609646,-7.874582497263761],[-50.13665972273572,-7.7412013102106325],[-50.14059268811046,-7.7490869458479095],[-50.23663307058537,-8.188879407689614],[-50.456598700106966,-9.196740958734013],[-50.48835670897586,-9.342582323839187],[-50.48804406590387,-9.354595783013952],[-50.39272246121785,-9.368446451981729]]]}"
1_2_LE07_223066_20080518,7.0,7.0,1.011644,2_19_0c,4.563,3.025,3.416,,,LE07_L1TP_223066_20080518_20161229_01_T1,1.48298205E12,0.7931607904633219,generate_pixel_qa_1.5.0,LANDSAT_7,2008-05-18T13:15:03.6972442Z,45.792492,40.954739,LEDAPS_3.2.0,223.0,66.0,295186914,[NDVI],<Element>,"LinearRing(-48.45927983427891,-7.985101515383483, -48.46449546759483,-7.984334375866303, -48.92588115287321,-7.91910732597188, -49.26177196518654,-7.871276108330808, -50.16061282531656,-7.741892216996811, -50.16145595374266,-7.74189385527801, -50.16561822275763,-7.749401531475433, -50.16940237944645,-7.766270227887976, -50.188550786161386,-7.853137726541301, -50.50804100325236,-9.316269014513558, -50.51374714840649,-9.34308925591197, -50.514829027653526,-9.353158202922767, -50.514826658727216,-9.354890224776831, -50.24650809904236,-9.3937700970016, -48.95500720206821,-9.577842558474135, -48.80506452029992,-9.598878965062006, -48.790903871528315,-9.599666911130067, -48.7845188079188,-9.573606995719786, -48.62769181989488,-8.840793117835114, -48.47111740212932,-8.108052946517228, -48.44820980954459,-7.994042350258731, -48.45927983427891,-7.985101515383483)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20080518,1.2111165037E12,1522144746483235,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.45927983427891,-7.985101515383481],[-48.46449546759483,-7.984334375866303],[-48.9258811528732,-7.91910732597188],[-49.26177196518654,-7.87127610833081],[-50.16061282531656,-7.7418922169968125],[-50.16145595374266,-7.74189385527801],[-50.16561822275762,-7.749401531475432],[-50.16940237944646,-7.766270227887974],[-50.18855078616139,-7.853137726541301],[-50.50804100325236,-9.316269014513558],[-50.51374714840648,-9.34308925591197],[-50.514829027653526,-9.353158202922767],[-50.514826658727216,-9.354890224776828],[-50.24650809904235,-9.3937700970016],[-48.95500720206821,-9.577842558474135],[-48.80506452029992,-9.598878965062006],[-48.790903871528315,-9.599666911130067],[-48.7845188079188,-9.573606995719786],[-48.62769181989488,-8.840793117835114],[-48.471117402129316,-8.108052946517228],[-48.4482098095446,-7.994042350258731],[-48.45927983427891,-7.985101515383481]]]}"
1_2_LE07_223066_20080603,2.0,2.0,1.014431,2_19_0c,5.023,3.659,3.441,,,LE07_L1TP_223066_20080603_20161229_01_T1,1.482970011E12,0.7828840701225989,generate_pixel_qa_1.5.0,LANDSAT_7,2008-06-03T13:14:56.2936479Z,43.247643,43.077507,LEDAPS_3.2.0,223.0,66.0,273820409,[NDVI],<Element>,"LinearRing(-49.55219463269772,-7.828159925714874, -50.15051323016358,-7.739276473447418, -50.15989775731195,-7.744974977890181, -50.200109671118625,-7.9269648576576905, -50.33570290029287,-8.547228835147084, -50.50095711793246,-9.305612101524119, -50.510191869491045,-9.347982013593642, -50.510190053449804,-9.349265597057434, -50.502746783557825,-9.352801315735816, -50.446557280094694,-9.361208352176133, -48.78936595438344,-9.604757877715292, -48.78749963571877,-9.604745948333143, -48.78121578907103,-9.577380898319745, -48.77564251989391,-9.552126331553053, -48.62466200763193,-8.845654194017204, -48.48687447533463,-8.198702842887233, -48.44381979730231,-7.991822236336172, -48.44382825688506,-7.990470601873516, -48.707561444251496,-7.952129974760368, -49.55219463269772,-7.828159925714874)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20080603,1.21249889629E12,1522144747136099,2008,"{""type"":""Polygon"",""coordinates"":[[[-49.55219463269772,-7.828159925714876],[-50.15051323016358,-7.739276473447418],[-50.15989775731195,-7.744974977890181],[-50.200109671118625,-7.926964857657689],[-50.33570290029287,-8.547228835147084],[-50.500957117932465,-9.30561210152412],[-50.510191869491045,-9.347982013593644],[-50.510190053449804,-9.349265597057435],[-50.502746783557825,-9.352801315735817],[-50.446557280094694,-9.361208352176135],[-48.78936595438344,-9.604757877715292],[-48.78749963571876,-9.604745948333143],[-48.78121578907103,-9.577380898319745],[-48.77564251989391,-9.552126331553051],[-48.62466200763193,-8.845654194017204],[-48.48687447533464,-8.198702842887235],[-48.44381979730231,-7.991822236336172],[-48.44382825688507,-7.990470601873516],[-48.70756144425149,-7.952129974760368],[-49.55219463269772,-7.828159925714876]]]}"
1_2_LE07_223066_20080619,0.0,0.0,1.016158,2_19_0c,4.403,2.961,3.258,,,LE07_L1TP_223066_20080619_20161228_01_T1,1.482951301E12,0.7411902000175863,generate_pixel_qa_1.5.0,LANDSAT_7,2008-06-19T13:14:47.1531707Z,42.911846,44.332878,LEDAPS_3.2.0,223.0,66.0,280220384,[NDVI],<Element>,"LinearRing(-48.43346106135066,-7.989954470523552, -48.43423150579261,-7.989576417863986, -48.446141429953,-7.987825370821737, -48.94521244339244,-7.9151352305489056, -49.472454553846354,-7.837644571097842, -50.14008677925948,-7.738546945400758, -50.14929025455335,-7.744414726942203, -50.176008532441735,-7.865866253371509, -50.27993416821411,-8.33955403670212, -50.497085619905114,-9.338983544939788, -50.49884864872868,-9.347804166437534, -50.49140500232873,-9.352055199361281, -48.780357324322054,-9.603615524572938, -48.778679000811984,-9.6036048127837, -48.77428296515467,-9.594175655347437, -48.745344301383966,-9.46516503052169, -48.596168260962145,-8.762371774713705, -48.44720960287098,-8.05964646164225, -48.43346106135066,-7.989954470523552)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20080619,1.21388128715E12,1538943298505356,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.43346106135066,-7.98995447052355],[-48.43423150579262,-7.989576417863987],[-48.446141429953,-7.987825370821735],[-48.94521244339244,-7.9151352305489056],[-49.472454553846354,-7.837644571097842],[-50.14008677925948,-7.738546945400756],[-50.14929025455335,-7.744414726942203],[-50.17600853244173,-7.865866253371507],[-50.27993416821411,-8.33955403670212],[-50.497085619905114,-9.338983544939788],[-50.49884864872868,-9.347804166437534],[-50.49140500232873,-9.352055199361283],[-48.78035732432206,-9.603615524572938],[-48.778679000811984,-9.6036048127837],[-48.774282965154676,-9.594175655347437],[-48.74534430138397,-9.46516503052169],[-48.59616826096214,-8.762371774713706],[-48.447209602870984,-8.05964646164225],[-48.43346106135066,-7.98995447052355]]]}"
1_2_LE07_223066_20080705,0.0,0.0,1.016704,2_19_0c,4.191,2.559,3.319,,,LE07_L1TP_223066_20080705_20161228_01_T1,1.482931664E12,0.7450404389906653,generate_pixel_qa_1.5.0,LANDSAT_7,2008-07-05T13:14:36.4067440Z,44.416958,44.416378,LEDAPS_3.2.0,223.0,66.0,279838695,[NDVI],<Element>,"LinearRing(-50.480425407605466,-9.3365209459436, -50.48178119668803,-9.344399970581618, -50.48355081477845,-9.355936741501814, -50.48266560480231,-9.35637478621726, -50.242717974175775,-9.391188688522966, -48.773202965660005,-9.600585394182083, -48.76159890300181,-9.600791376186482, -48.76060077836047,-9.598437678716785, -48.75817797412007,-9.59189604250257, -48.75577604457473,-9.582646748518433, -48.751784374151434,-9.566348110812594, -48.74594337875229,-9.540547651980539, -48.58312969663544,-8.776794014399766, -48.42057343328051,-8.013115987770819, -48.41775239865151,-7.994652845256517, -48.42908997829941,-7.985784261657578, -49.27811800964784,-7.865376065046244, -50.13293159500384,-7.742311970883376, -50.138928055105325,-7.76837989338875, -50.172629392470334,-7.923112974630028, -50.480425407605466,-9.3365209459436)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20080705,1.21526367641E12,1538943300480838,2008,"{""type"":""Polygon"",""coordinates"":[[[-50.48042540760547,-9.3365209459436],[-50.48178119668803,-9.344399970581618],[-50.48355081477845,-9.355936741501816],[-50.48266560480231,-9.35637478621726],[-50.24271797417578,-9.391188688522966],[-48.773202965660005,-9.600585394182083],[-48.76159890300181,-9.60079137618648],[-48.76060077836048,-9.598437678716786],[-48.75817797412007,-9.59189604250257],[-48.75577604457473,-9.582646748518433],[-48.751784374151434,-9.566348110812594],[-48.74594337875229,-9.540547651980539],[-48.583129696635446,-8.776794014399766],[-48.42057343328051,-8.013115987770819],[-48.4177523986515,-7.994652845256515],[-48.42908997829941,-7.985784261657578],[-49.27811800964784,-7.865376065046246],[-50.13293159500384,-7.742311970883376],[-50.13892805510532,-7.76837989338875],[-50.172629392470334,-7.923112974630026],[-50.48042540760547,-9.3365209459436]]]}"
